date_of_event,event_date,position,swim_time,T1_time,bike_time,T2_time,run_time,total_time,swim_position,t1_position,bike_position,t2_position,run_position
2000.0,30/04/2000,42,1268.0,0.0,3984.0,0.0,2791.0,8043.0,14.0,42.0,19.0,42.0,50.0
2000.0,30/04/2000,49,1462.0,0.0,4570.0,0.0,2706.0,8739.0,44.0,49.0,52.0,49.0,48.0
2000.0,30/04/2000,3,1192.0,0.0,3890.0,0.0,2135.0,7218.0,1.0,3.0,6.0,3.0,6.0
2000.0,30/04/2000,2,1828.0,0.0,4146.0,0.0,2769.0,8744.0,6.0,2.0,1.0,2.0,5.0
2000.0,08/07/2000,1,1055.0,0.0,3492.0,0.0,1799.0,6400.0,1.0,1.0,10.0,1.0,1.0
2000.0,08/07/2000,2,1077.0,0.0,3468.0,0.0,1810.0,6356.0,7.0,2.0,2.0,2.0,2.0
2000.0,08/07/2000,3,1074.0,0.0,3474.0,0.0,1821.0,6422.0,4.0,3.0,7.0,3.0,3.0
2000.0,08/07/2000,4,1074.0,0.0,3474.0,0.0,1834.0,6436.0,5.0,4.0,8.0,4.0,4.0
2000.0,08/07/2000,5,1080.0,0.0,3470.0,0.0,1836.0,6440.0,9.0,5.0,4.0,5.0,5.0
2000.0,08/07/2000,6,1077.0,0.0,3468.0,0.0,1848.0,6452.0,8.0,6.0,3.0,6.0,6.0
2000.0,08/07/2000,8,1075.0,0.0,3470.0,0.0,1866.0,6468.0,6.0,8.0,5.0,8.0,9.0
2000.0,08/07/2000,9,1060.0,0.0,3396.0,0.0,1959.0,6472.0,2.0,9.0,1.0,9.0,10.0
2000.0,08/07/2000,10,1081.0,0.0,3471.0,0.0,1865.0,6477.0,10.0,10.0,6.0,10.0,8.0
2000.0,16/07/2000,1,1134.0,0.0,3468.0,0.0,1901.0,6503.0,1.0,1.0,12.0,1.0,1.0
2000.0,16/07/2000,2,1139.0,0.0,3461.0,0.0,1934.0,6536.0,5.0,2.0,4.0,2.0,2.0
2000.0,16/07/2000,3,1141.0,0.0,3463.0,0.0,1970.0,6574.0,8.0,3.0,5.0,3.0,3.0
2000.0,16/07/2000,4,1141.0,0.0,3465.0,0.0,1978.0,6584.0,9.0,4.0,8.0,4.0,4.0
2000.0,16/07/2000,5,1138.0,0.0,3464.0,0.0,1990.0,6593.0,3.0,5.0,7.0,5.0,5.0
2000.0,16/07/2000,7,1142.0,0.0,3466.0,0.0,2024.0,6631.0,11.0,7.0,10.0,7.0,8.0
2000.0,16/07/2000,8,1139.0,0.0,3468.0,0.0,2043.0,6652.0,6.0,8.0,13.0,8.0,10.0
2000.0,16/07/2000,9,1136.0,0.0,3465.0,0.0,2068.0,6670.0,2.0,9.0,9.0,9.0,12.0
2000.0,16/07/2000,10,1141.0,0.0,3460.0,0.0,2101.0,6703.0,10.0,10.0,3.0,10.0,13.0
2000.0,16/07/2000,12,1192.0,0.0,3498.0,0.0,2026.0,6719.0,20.0,12.0,16.0,12.0,9.0
2000.0,16/07/2000,13,1142.0,0.0,3467.0,0.0,2133.0,6742.0,12.0,13.0,11.0,13.0,15.0
2000.0,16/07/2000,14,1148.0,0.0,3550.0,0.0,2054.0,6754.0,17.0,14.0,19.0,14.0,11.0
2000.0,16/07/2000,15,1143.0,0.0,3463.0,0.0,2170.0,6776.0,13.0,15.0,6.0,15.0,16.0
2000.0,16/07/2000,16,1138.0,0.0,3427.0,0.0,2240.0,6805.0,4.0,16.0,1.0,16.0,18.0
2000.0,16/07/2000,17,1186.0,0.0,3511.0,0.0,2117.0,6815.0,18.0,17.0,18.0,17.0,14.0
2000.0,16/07/2000,19,1188.0,0.0,3510.0,0.0,2200.0,6898.0,19.0,18.0,17.0,18.0,17.0
2000.0,16/07/2000,21,1146.0,0.0,3552.0,0.0,2265.0,6964.0,15.0,20.0,20.0,20.0,19.0
2000.0,30/07/2000,1,962.0,0.0,3914.0,0.0,2075.0,6952.0,1.0,1.0,1.0,1.0,10.0
2000.0,30/07/2000,2,1027.0,0.0,4006.0,0.0,1930.0,6965.0,8.0,2.0,6.0,2.0,1.0
2000.0,30/07/2000,3,1029.0,0.0,4006.0,0.0,1936.0,6973.0,11.0,3.0,7.0,3.0,3.0
2000.0,30/07/2000,4,1024.0,0.0,4018.0,0.0,1931.0,6975.0,3.0,4.0,12.0,4.0,2.0
2000.0,30/07/2000,5,1028.0,0.0,4007.0,0.0,1960.0,6997.0,9.0,5.0,8.0,5.0,4.0
2000.0,30/07/2000,6,1020.0,0.0,4010.0,0.0,2005.0,7036.0,2.0,6.0,9.0,6.0,5.0
2000.0,30/07/2000,7,1033.0,0.0,3996.0,0.0,2014.0,7046.0,13.0,7.0,4.0,7.0,7.0
2000.0,30/07/2000,8,1031.0,0.0,4000.0,0.0,2014.0,7047.0,12.0,8.0,5.0,8.0,8.0
2000.0,30/07/2000,9,1024.0,0.0,4011.0,0.0,2016.0,7054.0,4.0,9.0,11.0,9.0,9.0
2000.0,30/07/2000,11,1041.0,0.0,4133.0,0.0,2008.0,7184.0,15.0,11.0,14.0,11.0,6.0
2000.0,30/07/2000,12,1026.0,0.0,4010.0,0.0,2171.0,7208.0,6.0,12.0,10.0,12.0,16.0
2000.0,30/07/2000,14,1056.0,0.0,4125.0,0.0,2239.0,7421.0,19.0,14.0,13.0,14.0,18.0
2000.0,30/07/2000,15,1055.0,0.0,4288.0,0.0,2091.0,7435.0,18.0,15.0,16.0,15.0,12.0
2000.0,30/07/2000,16,1028.0,0.0,4321.0,0.0,2104.0,7455.0,10.0,16.0,20.0,16.0,13.0
2000.0,30/07/2000,17,1026.0,0.0,4320.0,0.0,2140.0,7489.0,7.0,17.0,19.0,17.0,15.0
2000.0,30/07/2000,18,1142.0,0.0,4295.0,0.0,2121.0,7560.0,24.0,18.0,17.0,18.0,14.0
2000.0,30/07/2000,19,1065.0,0.0,4276.0,0.0,2242.0,7584.0,20.0,19.0,15.0,19.0,19.0
2000.0,30/07/2000,20,1025.0,0.0,4384.0,0.0,2243.0,7654.0,5.0,20.0,21.0,20.0,20.0
2000.0,30/07/2000,23,1105.0,0.0,4587.0,0.0,2259.0,7952.0,21.0,23.0,24.0,23.0,22.0
2000.0,05/08/2000,1,1156.0,30.0,3301.0,20.0,1959.0,6466.0,6.0,34.0,8.0,3.0,1.0
2000.0,05/08/2000,2,1152.0,31.0,3305.0,28.0,1971.0,6485.0,1.0,43.0,11.0,38.0,2.0
2000.0,05/08/2000,3,1163.0,26.0,3301.0,26.0,2031.0,6543.0,11.0,1.0,9.0,25.0,3.0
2000.0,05/08/2000,4,1167.0,30.0,3290.0,28.0,2054.0,6567.0,14.0,35.0,3.0,39.0,5.0
2000.0,05/08/2000,5,1163.0,28.0,3297.0,28.0,2071.0,6589.0,12.0,16.0,6.0,40.0,8.0
2000.0,05/08/2000,6,1157.0,30.0,3299.0,21.0,2103.0,6610.0,7.0,36.0,7.0,6.0,10.0
2000.0,05/08/2000,7,1169.0,29.0,3288.0,20.0,2115.0,6619.0,16.0,29.0,2.0,4.0,13.0
2000.0,05/08/2000,8,1152.0,27.0,3312.0,27.0,2107.0,6623.0,2.0,8.0,14.0,29.0,11.0
2000.0,05/08/2000,9,1170.0,28.0,3293.0,33.0,2102.0,6623.0,17.0,17.0,4.0,62.0,9.0
2000.0,05/08/2000,10,1171.0,27.0,3376.0,27.0,2060.0,6660.0,18.0,9.0,20.0,30.0,6.0
2000.0,05/08/2000,11,1166.0,28.0,3296.0,23.0,2168.0,6680.0,13.0,18.0,5.0,11.0,17.0
2000.0,05/08/2000,12,1181.0,27.0,3366.0,28.0,2114.0,6711.0,23.0,10.0,15.0,41.0,12.0
2000.0,05/08/2000,13,1154.0,27.0,3310.0,24.0,2206.0,6719.0,4.0,11.0,13.0,13.0,20.0
2000.0,05/08/2000,15,1233.0,33.0,3392.0,20.0,2070.0,6745.0,42.0,55.0,23.0,5.0,7.0
2000.0,05/08/2000,16,1182.0,26.0,3366.0,24.0,2182.0,6778.0,24.0,2.0,16.0,14.0,19.0
2000.0,05/08/2000,17,1204.0,29.0,3428.0,22.0,2115.0,6795.0,29.0,30.0,33.0,7.0,14.0
2000.0,05/08/2000,18,1168.0,27.0,3375.0,22.0,2233.0,6826.0,15.0,12.0,19.0,8.0,23.0
2000.0,05/08/2000,20,1152.0,28.0,3306.0,28.0,2334.0,6849.0,3.0,19.0,12.0,43.0,41.0
2000.0,05/08/2000,23,1225.0,28.0,3396.0,14.0,2225.0,6895.0,38.0,20.0,25.0,1.0,22.0
2000.0,05/08/2000,24,1158.0,32.0,3388.0,24.0,2308.0,6904.0,8.0,51.0,22.0,15.0,34.0
2000.0,05/08/2000,26,1203.0,31.0,3428.0,24.0,2267.0,6947.0,28.0,44.0,34.0,16.0,29.0
2000.0,05/08/2000,27,1183.0,27.0,3446.0,35.0,2266.0,6959.0,25.0,13.0,35.0,65.0,28.0
2000.0,05/08/2000,28,1280.0,29.0,3496.0,25.0,2140.0,6966.0,51.0,32.0,38.0,22.0,15.0
2000.0,05/08/2000,29,1208.0,28.0,3421.0,22.0,2293.0,6972.0,31.0,21.0,31.0,9.0,32.0
2000.0,05/08/2000,31,1159.0,28.0,3471.0,28.0,2316.0,7004.0,10.0,22.0,36.0,44.0,36.0
2000.0,05/08/2000,32,1219.0,31.0,3409.0,28.0,2332.0,7016.0,35.0,45.0,30.0,45.0,40.0
2000.0,05/08/2000,33,1283.0,28.0,3490.0,24.0,2208.0,7037.0,53.0,23.0,37.0,17.0,21.0
2000.0,05/08/2000,37,1204.0,27.0,3427.0,24.0,2388.0,7071.0,30.0,14.0,32.0,19.0,49.0
2000.0,05/08/2000,43,1237.0,30.0,3532.0,27.0,2322.0,7153.0,44.0,40.0,42.0,33.0,37.0
2000.0,05/08/2000,44,1228.0,28.0,3547.0,28.0,2326.0,7160.0,41.0,24.0,47.0,46.0,39.0
2000.0,05/08/2000,46,1305.0,33.0,3544.0,50.0,2322.0,7251.0,57.0,56.0,46.0,70.0,38.0
2000.0,05/08/2000,50,1387.0,26.0,3549.0,27.0,2295.0,7292.0,63.0,6.0,50.0,34.0,33.0
2000.0,05/08/2000,52,1391.0,35.0,3547.0,45.0,2357.0,7371.0,64.0,61.0,48.0,69.0,45.0
2000.0,05/08/2000,53,1302.0,28.0,3554.0,27.0,2479.0,7390.0,56.0,25.0,52.0,35.0,60.0
2000.0,05/08/2000,54,1317.0,33.0,3622.0,31.0,2405.0,7405.0,59.0,57.0,59.0,57.0,52.0
2000.0,05/08/2000,55,1272.0,28.0,3586.0,30.0,2497.0,7409.0,49.0,26.0,56.0,55.0,62.0
2000.0,05/08/2000,56,1392.0,31.0,3549.0,26.0,2422.0,7418.0,65.0,47.0,51.0,28.0,53.0
2000.0,05/08/2000,62,1280.0,35.0,3576.0,36.0,2691.0,7609.0,52.0,62.0,55.0,68.0,66.0
2000.0,05/08/2000,66,1442.0,37.0,3805.0,31.0,2605.0,7912.0,67.0,67.0,63.0,59.0,64.0
2000.0,05/08/2000,70,1500.0,33.0,3954.0,31.0,2760.0,8302.0,69.0,58.0,68.0,61.0,68.0
2000.0,06/08/2000,1,1095.0,24.0,3229.0,31.0,1947.0,6329.0,9.0,8.0,6.0,3.0,2.0
2000.0,06/08/2000,2,1075.0,24.0,3210.0,32.0,2025.0,6363.0,3.0,9.0,1.0,5.0,10.0
2000.0,06/08/2000,3,1093.0,24.0,3234.0,34.0,1984.0,6370.0,8.0,10.0,9.0,9.0,5.0
2000.0,06/08/2000,4,1121.0,22.0,3347.0,29.0,1871.0,6389.0,15.0,3.0,21.0,1.0,1.0
2000.0,06/08/2000,5,1096.0,26.0,3230.0,34.0,2013.0,6401.0,10.0,17.0,7.0,10.0,7.0
2000.0,06/08/2000,6,1109.0,24.0,3214.0,31.0,2071.0,6452.0,12.0,11.0,4.0,4.0,12.0
2000.0,06/08/2000,7,1069.0,22.0,3215.0,37.0,2120.0,6466.0,1.0,4.0,5.0,19.0,15.0
2000.0,06/08/2000,8,1116.0,24.0,3351.0,36.0,1980.0,6507.0,13.0,12.0,22.0,15.0,4.0
2000.0,06/08/2000,9,1129.0,26.0,3337.0,36.0,1986.0,6516.0,18.0,18.0,15.0,16.0,6.0
2000.0,06/08/2000,10,1157.0,26.0,3346.0,36.0,1959.0,6523.0,25.0,19.0,20.0,17.0,3.0
2000.0,06/08/2000,11,1126.0,22.0,3340.0,34.0,2015.0,6539.0,16.0,5.0,16.0,11.0,9.0
2000.0,06/08/2000,12,1079.0,26.0,3245.0,32.0,2161.0,6545.0,5.0,20.0,10.0,6.0,18.0
2000.0,06/08/2000,13,1136.0,24.0,3332.0,39.0,2013.0,6545.0,21.0,13.0,12.0,22.0,8.0
2000.0,06/08/2000,14,1091.0,26.0,3231.0,32.0,2179.0,6561.0,7.0,21.0,8.0,7.0,19.0
2000.0,06/08/2000,16,1134.0,26.0,3334.0,34.0,2061.0,6587.0,19.0,22.0,14.0,12.0,11.0
2000.0,06/08/2000,17,1075.0,21.0,3213.0,32.0,2271.0,6612.0,4.0,1.0,3.0,8.0,24.0
2000.0,06/08/2000,18,1128.0,21.0,3340.0,43.0,2088.0,6618.0,17.0,2.0,17.0,27.0,13.0
2000.0,06/08/2000,19,1120.0,26.0,3344.0,29.0,2133.0,6652.0,14.0,23.0,18.0,2.0,16.0
2000.0,06/08/2000,20,1159.0,26.0,3344.0,37.0,2104.0,6670.0,27.0,24.0,19.0,20.0,14.0
2000.0,06/08/2000,21,1153.0,22.0,3355.0,37.0,2146.0,6712.0,24.0,6.0,23.0,21.0,17.0
2000.0,06/08/2000,22,1101.0,26.0,3364.0,34.0,2260.0,6786.0,11.0,25.0,24.0,13.0,23.0
2000.0,06/08/2000,23,1139.0,24.0,3331.0,41.0,2290.0,6823.0,23.0,15.0,11.0,23.0,26.0
2000.0,06/08/2000,24,1136.0,24.0,3333.0,41.0,2390.0,6925.0,22.0,16.0,13.0,24.0,27.0
2000.0,06/08/2000,25,1090.0,26.0,3379.0,41.0,2414.0,6948.0,6.0,26.0,25.0,25.0,28.0
2000.0,06/08/2000,27,1157.0,22.0,3535.0,34.0,2281.0,7030.0,26.0,7.0,27.0,14.0,25.0
2000.0,06/08/2000,28,1164.0,26.0,3593.0,44.0,2217.0,7046.0,28.0,27.0,28.0,28.0,20.0
2000.0,06/08/2000,29,1134.0,26.0,3623.0,44.0,2468.0,7293.0,20.0,28.0,29.0,29.0,29.0
2000.0,12/08/2000,1,0.0,0.0,0.0,0.0,0.0,6755.0,1.0,1.0,1.0,1.0,1.0
2000.0,12/08/2000,2,1174.0,0.0,0.0,0.0,0.0,6760.0,3.0,2.0,2.0,2.0,2.0
2000.0,12/08/2000,3,1187.0,0.0,3637.0,0.0,1892.0,6764.0,9.0,3.0,13.0,3.0,3.0
2000.0,12/08/2000,4,1190.0,0.0,3631.0,0.0,1928.0,6790.0,10.0,4.0,10.0,4.0,4.0
2000.0,12/08/2000,5,1193.0,0.0,3622.0,0.0,1939.0,6803.0,15.0,5.0,8.0,5.0,5.0
2000.0,12/08/2000,6,1186.0,0.0,3635.0,0.0,1949.0,6814.0,8.0,6.0,12.0,6.0,6.0
2000.0,12/08/2000,7,1179.0,0.0,3637.0,0.0,1949.0,6827.0,6.0,7.0,14.0,7.0,7.0
2000.0,12/08/2000,8,1212.0,0.0,3613.0,0.0,1960.0,6827.0,20.0,8.0,6.0,8.0,8.0
2000.0,12/08/2000,9,1192.0,0.0,3615.0,0.0,1990.0,6840.0,13.0,9.0,7.0,9.0,10.0
2000.0,12/08/2000,10,1191.0,0.0,3631.0,0.0,1974.0,6848.0,11.0,10.0,11.0,10.0,9.0
2000.0,12/08/2000,11,1191.0,0.0,3629.0,0.0,2006.0,6871.0,12.0,11.0,9.0,11.0,11.0
2000.0,12/08/2000,12,1174.0,0.0,3648.0,0.0,2009.0,6880.0,4.0,12.0,15.0,12.0,13.0
2000.0,12/08/2000,13,1171.0,0.0,3652.0,0.0,2015.0,6899.0,2.0,13.0,16.0,13.0,15.0
2000.0,12/08/2000,14,1206.0,0.0,3581.0,0.0,2076.0,6910.0,17.0,14.0,4.0,14.0,18.0
2000.0,12/08/2000,15,1207.0,0.0,0.0,0.0,2087.0,6938.0,18.0,15.0,3.0,15.0,19.0
2000.0,12/08/2000,16,1232.0,0.0,3591.0,0.0,2108.0,6981.0,25.0,16.0,5.0,16.0,20.0
2000.0,12/08/2000,17,1222.0,0.0,3751.0,0.0,2007.0,7023.0,23.0,17.0,19.0,17.0,12.0
2000.0,12/08/2000,18,1234.0,0.0,3740.0,0.0,2012.0,7037.0,28.0,18.0,18.0,18.0,14.0
2000.0,12/08/2000,19,1233.0,0.0,3739.0,0.0,2034.0,7050.0,26.0,19.0,17.0,19.0,16.0
2000.0,12/08/2000,20,1192.0,0.0,3780.0,0.0,2141.0,7160.0,14.0,20.0,24.0,20.0,23.0
2000.0,12/08/2000,21,1197.0,0.0,3776.0,0.0,2156.0,7171.0,16.0,21.0,23.0,21.0,24.0
2000.0,12/08/2000,22,1217.0,0.0,3757.0,0.0,2171.0,7184.0,21.0,22.0,21.0,22.0,25.0
2000.0,12/08/2000,23,1176.0,0.0,3794.0,0.0,2185.0,7197.0,5.0,23.0,26.0,23.0,27.0
2000.0,12/08/2000,24,1209.0,0.0,3766.0,0.0,2178.0,7205.0,19.0,24.0,22.0,24.0,26.0
2000.0,12/08/2000,25,1260.0,0.0,3874.0,0.0,2035.0,7214.0,29.0,25.0,27.0,25.0,17.0
2000.0,12/08/2000,26,1217.0,0.0,3755.0,0.0,2222.0,7247.0,22.0,26.0,20.0,26.0,29.0
2000.0,12/08/2000,27,1180.0,0.0,3792.0,0.0,2258.0,7277.0,7.0,27.0,25.0,27.0,30.0
2000.0,12/08/2000,29,1264.0,0.0,4009.0,0.0,2111.0,7430.0,31.0,29.0,30.0,29.0,21.0
2000.0,12/08/2000,30,1233.0,0.0,4039.0,0.0,2201.0,7528.0,27.0,30.0,31.0,30.0,28.0
2000.0,12/08/2000,31,1272.0,0.0,3995.0,0.0,2287.0,7612.0,32.0,31.0,29.0,31.0,31.0
2000.0,12/08/2000,32,1263.0,0.0,4194.0,0.0,2333.0,7880.0,30.0,32.0,32.0,32.0,32.0
2000.0,16/09/2000,1,1076.0,21.0,3534.0,17.0,1852.0,6504.0,26.0,4.0,24.0,4.0,1.0
2000.0,16/09/2000,2,1093.0,21.0,3512.0,17.0,1868.0,6517.0,31.0,5.0,14.0,5.0,2.0
2000.0,16/09/2000,3,1065.0,26.0,3534.0,19.0,1880.0,6525.0,13.0,36.0,25.0,18.0,3.0
2000.0,16/09/2000,4,1068.0,22.0,3528.0,17.0,1902.0,6543.0,16.0,15.0,19.0,6.0,4.0
2000.0,16/09/2000,5,1068.0,22.0,3531.0,17.0,1907.0,6549.0,17.0,16.0,21.0,7.0,5.0
2000.0,16/09/2000,6,1075.0,24.0,3521.0,17.0,1914.0,6553.0,24.0,28.0,15.0,8.0,8.0
2000.0,16/09/2000,7,1071.0,19.0,3471.0,19.0,1972.0,6558.0,23.0,2.0,2.0,19.0,19.0
2000.0,16/09/2000,8,1075.0,21.0,3534.0,17.0,1911.0,6561.0,25.0,6.0,26.0,9.0,7.0
2000.0,16/09/2000,9,1038.0,24.0,3561.0,17.0,1918.0,6563.0,2.0,29.0,42.0,10.0,10.0
2000.0,16/09/2000,10,1057.0,21.0,3552.0,17.0,1917.0,6568.0,8.0,7.0,37.0,11.0,9.0
2000.0,16/09/2000,11,1060.0,29.0,3547.0,22.0,1909.0,6570.0,11.0,44.0,34.0,41.0,6.0
2000.0,16/09/2000,12,1069.0,22.0,3533.0,16.0,1928.0,6571.0,19.0,17.0,23.0,2.0,12.0
2000.0,16/09/2000,13,1069.0,21.0,3539.0,21.0,1925.0,6577.0,20.0,8.0,31.0,33.0,11.0
2000.0,16/09/2000,14,1104.0,21.0,3498.0,19.0,1944.0,6589.0,38.0,9.0,3.0,20.0,14.0
2000.0,16/09/2000,15,1055.0,22.0,3555.0,21.0,1933.0,6590.0,7.0,18.0,39.0,34.0,13.0
2000.0,16/09/2000,16,1061.0,22.0,3537.0,19.0,1957.0,6601.0,12.0,19.0,27.0,21.0,15.0
2000.0,16/09/2000,17,1068.0,22.0,3537.0,17.0,1957.0,6604.0,18.0,20.0,28.0,12.0,16.0
2000.0,16/09/2000,18,1095.0,21.0,3509.0,21.0,1965.0,6615.0,33.0,10.0,11.0,35.0,17.0
2000.0,16/09/2000,19,1057.0,27.0,3537.0,19.0,1972.0,6617.0,9.0,42.0,29.0,22.0,20.0
2000.0,16/09/2000,20,1105.0,22.0,3437.0,21.0,2038.0,6624.0,40.0,21.0,1.0,36.0,35.0
2000.0,16/09/2000,21,1066.0,24.0,3541.0,17.0,1978.0,6628.0,14.0,30.0,33.0,13.0,21.0
2000.0,16/09/2000,22,1106.0,22.0,3505.0,19.0,1988.0,6643.0,42.0,22.0,10.0,23.0,22.0
2000.0,16/09/2000,23,1098.0,24.0,3502.0,19.0,1999.0,6647.0,34.0,31.0,7.0,24.0,24.0
2000.0,16/09/2000,24,1105.0,21.0,3498.0,17.0,2007.0,6650.0,41.0,11.0,4.0,14.0,26.0
2000.0,16/09/2000,25,1080.0,29.0,3525.0,19.0,1994.0,6652.0,29.0,45.0,16.0,25.0,23.0
2000.0,16/09/2000,26,1043.0,24.0,3555.0,19.0,2011.0,6656.0,3.0,32.0,40.0,26.0,30.0
2000.0,16/09/2000,27,1037.0,26.0,3556.0,19.0,2015.0,6656.0,1.0,37.0,41.0,27.0,32.0
2000.0,16/09/2000,28,1107.0,22.0,3538.0,21.0,1968.0,6658.0,44.0,23.0,30.0,37.0,18.0
2000.0,16/09/2000,29,1079.0,22.0,3525.0,24.0,2008.0,6661.0,28.0,24.0,17.0,44.0,27.0
2000.0,16/09/2000,30,1057.0,26.0,3550.0,24.0,2003.0,6665.0,10.0,38.0,35.0,45.0,25.0
2000.0,16/09/2000,31,1054.0,26.0,3552.0,22.0,2013.0,6671.0,6.0,39.0,38.0,42.0,31.0
2000.0,16/09/2000,32,1102.0,26.0,3504.0,19.0,2025.0,6678.0,36.0,40.0,9.0,28.0,33.0
2000.0,16/09/2000,33,1080.0,24.0,3531.0,24.0,2026.0,6687.0,30.0,33.0,22.0,46.0,34.0
2000.0,16/09/2000,34,1106.0,19.0,3502.0,17.0,2050.0,6698.0,43.0,3.0,8.0,15.0,38.0
2000.0,16/09/2000,35,1047.0,21.0,3564.0,17.0,2048.0,6699.0,4.0,12.0,43.0,16.0,37.0
2000.0,16/09/2000,36,1047.0,29.0,3551.0,19.0,2075.0,6723.0,5.0,46.0,36.0,29.0,39.0
2000.0,16/09/2000,37,1104.0,29.0,3500.0,19.0,2078.0,6733.0,39.0,47.0,5.0,30.0,40.0
2000.0,16/09/2000,38,1070.0,22.0,3528.0,21.0,2090.0,6736.0,21.0,25.0,20.0,38.0,42.0
2000.0,16/09/2000,40,1101.0,22.0,3509.0,24.0,2165.0,6823.0,35.0,27.0,12.0,47.0,46.0
2000.0,16/09/2000,41,1107.0,27.0,3500.0,24.0,2161.0,6823.0,45.0,43.0,6.0,48.0,44.0
2000.0,16/09/2000,42,1077.0,24.0,3527.0,22.0,2218.0,6871.0,27.0,34.0,18.0,43.0,47.0
2000.0,16/09/2000,44,1142.0,21.0,3748.0,19.0,2009.0,6941.0,48.0,13.0,44.0,31.0,28.0
2000.0,16/09/2000,45,1129.0,31.0,3751.0,16.0,2041.0,6970.0,47.0,48.0,45.0,3.0,36.0
2000.0,16/09/2000,46,1070.0,24.0,3819.0,17.0,2086.0,7019.0,22.0,35.0,47.0,17.0,41.0
2000.0,16/09/2000,47,1107.0,26.0,3857.0,21.0,2138.0,7153.0,46.0,41.0,48.0,40.0,43.0
2000.0,16/09/2000,48,1066.0,21.0,3539.0,19.0,2574.0,7222.0,15.0,14.0,32.0,32.0,48.0
2000.0,05/11/2000,1,1025.0,74.0,3087.0,31.0,2034.0,6252.0,20.0,38.0,12.0,35.0,21.0
2000.0,05/11/2000,2,972.0,69.0,3146.0,27.0,2078.0,6292.0,10.0,21.0,14.0,20.0,25.0
2000.0,05/11/2000,3,1015.0,66.0,3251.0,25.0,1943.0,6300.0,16.0,13.0,41.0,13.0,11.0
2000.0,05/11/2000,4,0.0,0.0,0.0,34.0,1951.0,6305.0,1.0,1.0,1.0,44.0,12.0
2000.0,05/11/2000,5,1003.0,73.0,3249.0,24.0,1966.0,6316.0,15.0,30.0,40.0,11.0,13.0
2000.0,05/11/2000,6,0.0,0.0,0.0,0.0,0.0,6327.0,2.0,2.0,2.0,1.0,1.0
2000.0,05/11/2000,7,1034.0,70.0,3221.0,26.0,1996.0,6347.0,33.0,23.0,23.0,15.0,14.0
2000.0,05/11/2000,8,1017.0,65.0,3242.0,31.0,1999.0,6355.0,17.0,12.0,39.0,36.0,15.0
2000.0,05/11/2000,9,1028.0,66.0,3229.0,29.0,2004.0,6358.0,26.0,14.0,30.0,29.0,16.0
2000.0,05/11/2000,10,1026.0,67.0,3235.0,26.0,2008.0,6362.0,23.0,15.0,36.0,16.0,17.0
2000.0,05/11/2000,11,0.0,0.0,0.0,0.0,0.0,6366.0,3.0,3.0,3.0,2.0,2.0
2000.0,05/11/2000,12,1031.0,68.0,3226.0,26.0,2017.0,6368.0,28.0,17.0,27.0,17.0,19.0
2000.0,05/11/2000,13,989.0,72.0,3268.0,31.0,2015.0,6375.0,14.0,27.0,43.0,37.0,18.0
2000.0,05/11/2000,14,1032.0,64.0,3232.0,29.0,2030.0,6388.0,30.0,10.0,33.0,30.0,20.0
2000.0,05/11/2000,16,959.0,79.0,3145.0,24.0,2201.0,6409.0,9.0,47.0,13.0,12.0,39.0
2000.0,05/11/2000,17,1042.0,73.0,3217.0,39.0,2042.0,6414.0,39.0,31.0,17.0,49.0,23.0
2000.0,05/11/2000,18,0.0,0.0,0.0,0.0,0.0,6428.0,4.0,4.0,4.0,3.0,3.0
2000.0,05/11/2000,19,1038.0,68.0,3225.0,38.0,2064.0,6433.0,35.0,18.0,26.0,46.0,24.0
2000.0,05/11/2000,20,0.0,0.0,0.0,0.0,0.0,6440.0,5.0,5.0,5.0,4.0,4.0
2000.0,05/11/2000,21,1024.0,73.0,3237.0,25.0,2085.0,6444.0,19.0,32.0,38.0,14.0,26.0
2000.0,05/11/2000,22,1017.0,77.0,3233.0,27.0,2091.0,6447.0,18.0,45.0,35.0,21.0,27.0
2000.0,05/11/2000,23,1025.0,72.0,3230.0,28.0,2110.0,6466.0,21.0,28.0,32.0,25.0,29.0
2000.0,05/11/2000,24,1025.0,73.0,3235.0,33.0,2108.0,6474.0,22.0,33.0,37.0,42.0,28.0
2000.0,05/11/2000,25,0.0,0.0,0.0,0.0,0.0,6478.0,6.0,6.0,6.0,5.0,5.0
2000.0,05/11/2000,26,0.0,0.0,0.0,0.0,0.0,6486.0,7.0,7.0,7.0,6.0,6.0
2000.0,05/11/2000,27,1039.0,68.0,3219.0,35.0,2129.0,6489.0,36.0,19.0,20.0,45.0,31.0
2000.0,05/11/2000,28,1031.0,73.0,3228.0,32.0,2127.0,6491.0,29.0,34.0,28.0,38.0,30.0
2000.0,05/11/2000,29,1047.0,67.0,3212.0,28.0,2139.0,6493.0,42.0,16.0,16.0,26.0,32.0
2000.0,05/11/2000,30,987.0,76.0,3262.0,27.0,2143.0,6496.0,13.0,43.0,42.0,22.0,33.0
2000.0,05/11/2000,31,1044.0,72.0,3209.0,29.0,2160.0,6515.0,40.0,29.0,15.0,32.0,34.0
2000.0,05/11/2000,32,1041.0,71.0,3217.0,28.0,2179.0,6536.0,38.0,24.0,18.0,27.0,35.0
2000.0,05/11/2000,33,1032.0,75.0,3221.0,26.0,2183.0,6538.0,31.0,41.0,24.0,18.0,36.0
